"annotation_id","annotator","answer","created_at","id","instruction_and_answer","label","label_mapping","lead_time","logits","logits_mapped","question","question_and_answer","question_number","sentiment","task","updated_at"
1011,"1","B","2024-05-23T07:48:21.610105Z",1511,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

B","entailment","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",2.757,"{""A"":-10000000000.0,""B"":45.625,""C"":-10000000000.0}","{""contradiction"":-10000000000.0,""entailment"":45.625,""neutral"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Caroline is healthier than Diana.\"". Hypothesis: \""Caroline and Diana can be compared in terms of how healthy they are.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Caroline is healthier than Diana."". Hypothesis: ""Caroline and Diana can be compared in terms of how healthy they are."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

B",11,"B","comparative-1","2024-05-23T07:48:21.610152Z"
1012,"1","The correct answer is A. entailment.","2024-05-23T07:48:25.060855Z",1512,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

The correct answer is A. entailment.","entailment","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",2.415,"{""A"":41.041664123535156,""B"":41.666664123535156,""C"":41.041664123535156}","{""entailment"":41.041664123535156,""neutral"":41.666664123535156,""contradiction"":41.041664123535156}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Al is more clever than Carol.\"". Hypothesis: \""Al and Carol can be compared in terms of how clever they are.\"". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Al is more clever than Carol."". Hypothesis: ""Al and Carol can be compared in terms of how clever they are."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ? \n Answer:'}]

The correct answer is A. entailment.",12,"A","comparative-1","2024-05-23T07:48:25.060889Z"
1013,"1","C","2024-05-23T07:48:27.605344Z",1513,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

C","entailment","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",2.069,"{""A"":-10000000000.0,""B"":41.666664123535156,""C"":40.83333206176758}","{""neutral"":-10000000000.0,""contradiction"":41.666664123535156,""entailment"":40.83333206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Jerry is more beautiful than Keith.\"". Hypothesis: \""Jerry and Keith can be compared in terms of how beautiful they are.\"". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Jerry is more beautiful than Keith."". Hypothesis: ""Jerry and Keith can be compared in terms of how beautiful they are."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ? \n Answer:'}]

C",13,"C","comparative-1","2024-05-23T07:48:27.605394Z"
1014,"1","B","2024-05-23T07:48:30.301883Z",1514,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

B","entailment","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",2.044,"{""A"":-10000000000.0,""B"":43.95833206176758,""C"":-10000000000.0}","{""contradiction"":-10000000000.0,""entailment"":43.95833206176758,""neutral"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Nicole is wiser than Robin.\"". Hypothesis: \""Nicole and Robin can be compared in terms of how wise they are.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Nicole is wiser than Robin."". Hypothesis: ""Nicole and Robin can be compared in terms of how wise they are."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

B",14,"B","comparative-1","2024-05-23T07:48:30.301915Z"
1015,"1","B","2024-05-23T07:48:32.528104Z",1515,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",1.866,"{""A"":-10000000000.0,""B"":45.625,""C"":-10000000000.0}","{""neutral"":-10000000000.0,""entailment"":45.625,""contradiction"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Marie is fairer than Anna.\"". Hypothesis: \""Marie and Anna can be compared in terms of how fair they are.\"". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Marie is fairer than Anna."". Hypothesis: ""Marie and Anna can be compared in terms of how fair they are."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? \n Answer:'}]

B",15,"B","comparative-1","2024-05-23T07:48:32.528149Z"
1016,"1","The correct answer is B. entailment.

The premise states that Ron is meaner than Patrick, which implies a comparison between the two individuals in terms of their mean-ness. The hypothesis simply states that this comparison is possible, which is indeed supported by the premise. Therefore, the hypothesis is an entailment of the premise.","2024-05-23T07:48:35.831213Z",1516,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

The correct answer is B. entailment.

The premise states that Ron is meaner than Patrick, which implies a comparison between the two individuals in terms of their mean-ness. The hypothesis simply states that this comparison is possible, which is indeed supported by the premise. Therefore, the hypothesis is an entailment of the premise.","entailment","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",2.361,"{""A"":-10000000000.0,""B"":43.125,""C"":-10000000000.0}","{""contradiction"":-10000000000.0,""entailment"":43.125,""neutral"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Ron is meaner than Patrick.\"". Hypothesis: \""Ron and Patrick can be compared in terms of how mean they are.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Ron is meaner than Patrick."". Hypothesis: ""Ron and Patrick can be compared in terms of how mean they are."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

The correct answer is B. entailment.

The premise states that Ron is meaner than Patrick, which implies a comparison between the two individuals in terms of their mean-ness. The hypothesis simply states that this comparison is possible, which is indeed supported by the premise. Therefore, the hypothesis is an entailment of the premise.",16,"B","comparative-1","2024-05-23T07:48:35.831262Z"
1017,"1","The correct answer is: B. contradiction.

The premise states that Virginia is more interesting than Dick, which implies a comparison between Virginia and Dick. The hypothesis, however, states that Virginia and Dick can be compared in terms of how interesting they are, which is already assumed by the premise. The hypothesis is actually a restatement of the premise, and it's not adding any new information. Therefore, the hypothesis is a contradiction of the premise, as it's trying to make a comparison between Virginia and Dick without providing any new information.","2024-05-23T07:48:39.216030Z",1517,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

The correct answer is: B. contradiction.

The premise states that Virginia is more interesting than Dick, which implies a comparison between Virginia and Dick. The hypothesis, however, states that Virginia and Dick can be compared in terms of how interesting they are, which is already assumed by the premise. The hypothesis is actually a restatement of the premise, and it's not adding any new information. Therefore, the hypothesis is a contradiction of the premise, as it's trying to make a comparison between Virginia and Dick without providing any new information.","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",3.033,"{""A"":-10000000000.0,""B"":40.83333206176758,""C"":-10000000000.0}","{""entailment"":-10000000000.0,""contradiction"":40.83333206176758,""neutral"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Virginia is more interesting than Dick.\"". Hypothesis: \""Virginia and Dick can be compared in terms of how interesting they are.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Virginia is more interesting than Dick."". Hypothesis: ""Virginia and Dick can be compared in terms of how interesting they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

The correct answer is: B. contradiction.

The premise states that Virginia is more interesting than Dick, which implies a comparison between Virginia and Dick. The hypothesis, however, states that Virginia and Dick can be compared in terms of how interesting they are, which is already assumed by the premise. The hypothesis is actually a restatement of the premise, and it's not adding any new information. Therefore, the hypothesis is a contradiction of the premise, as it's trying to make a comparison between Virginia and Dick without providing any new information.",17,"B","comparative-1","2024-05-23T07:48:39.216067Z"
1018,"1","B","2024-05-23T07:49:07.598308Z",1518,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

B","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",27.928,"{""A"":40.625,""B"":41.666664123535156,""C"":40.416664123535156}","{""entailment"":40.625,""contradiction"":41.666664123535156,""neutral"":40.416664123535156}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Christine is greater than Alexander.\"". Hypothesis: \""Christine and Alexander can be compared in terms of how great they are.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Christine is greater than Alexander."". Hypothesis: ""Christine and Alexander can be compared in terms of how great they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

B",18,"B","comparative-1","2024-05-23T07:49:07.598337Z"
1019,"1","B","2024-05-23T08:21:08.078999Z",1519,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

B","entailment","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",1918.986,"{""A"":-10000000000.0,""B"":46.041664123535156,""C"":-10000000000.0}","{""contradiction"":-10000000000.0,""entailment"":46.041664123535156,""neutral"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Peter is brighter than Janet.\"". Hypothesis: \""Peter and Janet can be compared in terms of how bright they are.\"". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Peter is brighter than Janet."". Hypothesis: ""Peter and Janet can be compared in terms of how bright they are."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ? \n Answer:'}]

B",19,"B","comparative-1","2024-05-23T08:21:08.079056Z"
1020,"1","C","2024-05-23T09:06:52.975767Z",1520,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

C","entailment","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",2743.243,"{""A"":42.08333206176758,""B"":42.291664123535156,""C"":42.70833206176758}","{""entailment"":42.08333206176758,""contradiction"":42.291664123535156,""neutral"":42.70833206176758}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Mary is fatter than Ann.\"". Hypothesis: \""Mary and Ann can be compared in terms of how fat they are.\"". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Mary is fatter than Ann."". Hypothesis: ""Mary and Ann can be compared in terms of how fat they are."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ? \n Answer:'}]

C",20,"C","comparative-1","2024-05-23T09:06:52.975821Z"
1021,"1","B","2024-05-23T09:06:58.885164Z",1521,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",2.65,"{""A"":-10000000000.0,""B"":45.416664123535156,""C"":-10000000000.0}","{""neutral"":-10000000000.0,""entailment"":45.416664123535156,""contradiction"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Joan is busier than Alfred.\"". Hypothesis: \""Joan and Alfred can be compared in terms of how busy they are.\"". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Joan is busier than Alfred."". Hypothesis: ""Joan and Alfred can be compared in terms of how busy they are."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? \n Answer:'}]

B",21,"B","comparative-1","2024-05-23T09:06:58.885216Z"
1022,"1","B","2024-05-23T09:07:02.816220Z",1522,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",2.427,"{""A"":-10000000000.0,""B"":46.25,""C"":-10000000000.0}","{""neutral"":-10000000000.0,""entailment"":46.25,""contradiction"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Jean is noisier than Jennifer.\"". Hypothesis: \""Jean and Jennifer can be compared in terms of how noisy they are.\"". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Jean is noisier than Jennifer."". Hypothesis: ""Jean and Jennifer can be compared in terms of how noisy they are."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? \n Answer:'}]

B",22,"B","comparative-1","2024-05-23T09:07:02.816342Z"
1023,"1","B","2024-05-23T09:09:10.456357Z",1523,"{'A': 'neutral', 'B': 'entailment', 'C': 'contradiction'}

B","entailment","{""A"":""neutral"",""B"":""entailment"",""C"":""contradiction""}",122.972,"{""A"":-10000000000.0,""B"":45.416664123535156,""C"":-10000000000.0}","{""neutral"":-10000000000.0,""entailment"":45.416664123535156,""contradiction"":-10000000000.0}","[{""role"":""user"",""content"":""Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: \""Sue is happier than Judy.\"". Hypothesis: \""Sue and Judy can be compared in terms of how happy they are.\"". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? \n Answer:""}]","[{'role': 'user', 'content': 'Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Sue is happier than Judy."". Hypothesis: ""Sue and Judy can be compared in terms of how happy they are."". Given the premise provided, is the hypothesis: A. neutral or B. entailment or C. contradiction ? \n Answer:'}]

B",23,"B","comparative-1","2024-05-23T09:09:10.456412Z"
